TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
ROSN;D;20180719;000000;401.1000000;403.3000000;397.2000000;400.5000000;1424280
ROSN;D;20180720;000000;401.0500000;401.5000000;391.1000000;393.2500000;2720720
ROSN;D;20180723;000000;394.0500000;396.3500000;391.4000000;394.5000000;1390070
ROSN;D;20180724;000000;394.5500000;395.1000000;390.3500000;394.9000000;1311170
ROSN;D;20180725;000000;392.4500000;396.5500000;390.8500000;395.8000000;1772750
ROSN;D;20180726;000000;396.1000000;400.0000000;393.8500000;397.3500000;1636170
ROSN;D;20180727;000000;397.3500000;404.4000000;397.3500000;403.5000000;2318060
ROSN;D;20180730;000000;400.4000000;407.0000000;399.0000000;406.4500000;1621690
ROSN;D;20180731;000000;407.0000000;419.0000000;405.6000000;419.0000000;4500220
ROSN;D;20180801;000000;418.5000000;419.8000000;412.1000000;416.6000000;3022490
ROSN;D;20180802;000000;417.1500000;419.4500000;413.6500000;416.8000000;2378050
ROSN;D;20180803;000000;416.7000000;416.7000000;407.2000000;411.2500000;2831540
ROSN;D;20180806;000000;412.5500000;422.6000000;412.5000000;419.3500000;4753690
ROSN;D;20180807;000000;420.6000000;432.4500000;420.6000000;427.9000000;9938470
ROSN;D;20180808;000000;427.0000000;430.0000000;418.8000000;429.0000000;4125840
ROSN;D;20180809;000000;427.5500000;432.3000000;424.3000000;432.3000000;3231420
ROSN;D;20180810;000000;429.7000000;441.1500000;429.7000000;433.2500000;4112690
ROSN;D;20180813;000000;430.1000000;439.9500000;429.0000000;437.2000000;3681090
ROSN;D;20180814;000000;439.7500000;442.0000000;430.0000000;431.3000000;2616790
ROSN;D;20180815;000000;430.0500000;433.2500000;425.0500000;428.5500000;3822780
ROSN;D;20180816;000000;428.5500000;430.0000000;422.1000000;422.3000000;2657740
ROSN;D;20180817;000000;423.2000000;427.8500000;421.0000000;425.8000000;2124400
ROSN;D;20180820;000000;426.5000000;429.9000000;418.0500000;427.0000000;1097570
ROSN;D;20180821;000000;427.8000000;434.0000000;425.8500000;434.0000000;2407070
ROSN;D;20180822;000000;434.5000000;440.0000000;432.4000000;437.3000000;2391810
ROSN;D;20180823;000000;437.8000000;441.2500000;426.2500000;430.0000000;2422390
ROSN;D;20180824;000000;430.8000000;431.9000000;425.0000000;428.1000000;2823450
ROSN;D;20180827;000000;429.2500000;434.7500000;426.5000000;434.7500000;1686230
ROSN;D;20180828;000000;435.1500000;437.9500000;432.1500000;436.0000000;2269900
ROSN;D;20180829;000000;436.0000000;444.9500000;435.3500000;440.5000000;2671240
ROSN;D;20180830;000000;444.3000000;444.3000000;435.0000000;437.0000000;2553240
ROSN;D;20180831;000000;435.0000000;438.2500000;430.9500000;435.7000000;2589100
ROSN;D;20180903;000000;435.7000000;439.7000000;432.4000000;438.7500000;1167230
ROSN;D;20180904;000000;439.0000000;444.8500000;436.8500000;439.3500000;1614180
ROSN;D;20180905;000000;438.1000000;440.5000000;434.4500000;434.5000000;1819000
ROSN;D;20180906;000000;435.0000000;439.0000000;433.2000000;436.0500000;1680510
ROSN;D;20180907;000000;436.0000000;441.5500000;432.4000000;439.5500000;1628860
ROSN;D;20180910;000000;438.9500000;449.4500000;438.9500000;449.4500000;2122120
ROSN;D;20180911;000000;449.4500000;451.3500000;446.0000000;448.8000000;2333060
ROSN;D;20180912;000000;449.4000000;453.3500000;441.1500000;444.9000000;3876680
ROSN;D;20180913;000000;445.4500000;445.8500000;438.5000000;442.4000000;1911370
ROSN;D;20180914;000000;442.1500000;443.7000000;437.8500000;441.3500000;2117460
ROSN;D;20180917;000000;442.6500000;445.0000000;437.5500000;441.3000000;2204120
ROSN;D;20180918;000000;440.8500000;442.0000000;435.7500000;440.4000000;2487600
ROSN;D;20180919;000000;440.8500000;442.7500000;436.8000000;437.8500000;2326580
ROSN;D;20180920;000000;438.3000000;444.8500000;438.0000000;438.7000000;5952590
ROSN;D;20180921;000000;439.9500000;443.9000000;434.4500000;440.4000000;4403530
ROSN;D;20180924;000000;442.1500000;449.4000000;440.4500000;447.0500000;3190550
ROSN;D;20180925;000000;449.8500000;460.3500000;446.5500000;460.0000000;4019100
ROSN;D;20180926;000000;460.1500000;464.5000000;454.7000000;458.5000000;4066550
ROSN;D;20180927;000000;457.9500000;478.0000000;456.7000000;478.0000000;5731090
ROSN;D;20180928;000000;478.1500000;495.0000000;476.4500000;493.0000000;8519880
ROSN;D;20181001;000000;495.9500000;499.0000000;487.8000000;494.0500000;3743390
ROSN;D;20181002;000000;497.0000000;498.8000000;489.0000000;491.4000000;2790350
ROSN;D;20181003;000000;492.1000000;512.2500000;491.5000000;512.0000000;6130290
ROSN;D;20181004;000000;512.0000000;522.8000000;500.8500000;508.2000000;7279670
ROSN;D;20181005;000000;506.0000000;516.0000000;498.3500000;503.0000000;4824100
ROSN;D;20181008;000000;490.5500000;492.4500000;478.0500000;479.4500000;5006670
ROSN;D;20181009;000000;481.2000000;483.7000000;473.1000000;473.1000000;4146770
ROSN;D;20181010;000000;473.3000000;475.8000000;466.7000000;468.7500000;4821490
ROSN;D;20181011;000000;462.0000000;467.0500000;458.1500000;462.5500000;4428490
ROSN;D;20181012;000000;464.7500000;468.7500000;463.6500000;465.1000000;2780850
ROSN;D;20181015;000000;468.2500000;469.2500000;460.2000000;462.0500000;1796470
ROSN;D;20181016;000000;462.5000000;472.0000000;462.0000000;468.7000000;2711600
ROSN;D;20181017;000000;470.2000000;472.9000000;466.0000000;467.8500000;3916290
ROSN;D;20181018;000000;467.3000000;469.5000000;462.6500000;466.6000000;2027400
ROSN;D;20181019;000000;466.3500000;474.3000000;464.6000000;467.0000000;2747250
ROSN;D;20181022;000000;469.0000000;473.6500000;463.6000000;465.3000000;2574900
ROSN;D;20181023;000000;464.0000000;464.9000000;450.3000000;455.0000000;4362310
ROSN;D;20181024;000000;456.4500000;468.1000000;455.2500000;463.5000000;3133270
ROSN;D;20181025;000000;461.9000000;463.0000000;453.5000000;458.4000000;3093740
ROSN;D;20181026;000000;458.3000000;458.6500000;448.9000000;453.3000000;2884840
ROSN;D;20181029;000000;454.4500000;459.9500000;453.0500000;458.5000000;1751230
ROSN;D;20181030;000000;457.5500000;461.7000000;443.0500000;453.7000000;2311600
ROSN;D;20181031;000000;457.0000000;467.0000000;456.2000000;460.4500000;4347190
ROSN;D;20181101;000000;460.0000000;463.9500000;455.5000000;460.0000000;3199600
ROSN;D;20181102;000000;460.5500000;462.2500000;456.7500000;459.6000000;3222000
ROSN;D;20181106;000000;462.2000000;484.3500000;461.7000000;482.4500000;6367450
ROSN;D;20181107;000000;482.9500000;487.8500000;478.7000000;484.1000000;3110120
ROSN;D;20181108;000000;483.8000000;485.0000000;473.4000000;475.0000000;3517320
ROSN;D;20181109;000000;472.5000000;474.2500000;465.0000000;468.6000000;4249700
ROSN;D;20181112;000000;472.2000000;475.6000000;462.5000000;463.5000000;2416830
ROSN;D;20181113;000000;462.0000000;462.7000000;443.6000000;443.6000000;7988690
ROSN;D;20181114;000000;439.8500000;441.6000000;425.5000000;427.1500000;11434400
ROSN;D;20181115;000000;429.0500000;430.7000000;421.8500000;424.2500000;5439430
ROSN;D;20181116;000000;426.0000000;428.6500000;420.5000000;420.8500000;5125790
ROSN;D;20181119;000000;422.3500000;425.8500000;421.2000000;424.1000000;4574000
ROSN;D;20181120;000000;423.1500000;423.4500000;412.2500000;413.5500000;7942230
ROSN;D;20181121;000000;410.7000000;416.0000000;409.0000000;411.8500000;4492140
ROSN;D;20181122;000000;411.8000000;414.2500000;408.1000000;411.1000000;2547820
ROSN;D;20181123;000000;408.8500000;410.7500000;401.2500000;405.2000000;7512140
ROSN;D;20181126;000000;405.8000000;415.1500000;397.2500000;407.0000000;7414420
ROSN;D;20181127;000000;408.7500000;420.1000000;408.0000000;419.8000000;3635720
ROSN;D;20181128;000000;419.1500000;425.8500000;418.7000000;421.4500000;4136820
ROSN;D;20181129;000000;420.4500000;424.6000000;412.5000000;417.0000000;5330320
ROSN;D;20181130;000000;416.9500000;424.4000000;414.4000000;423.1000000;3370860
ROSN;D;20181203;000000;431.5500000;439.9000000;429.2500000;434.0000000;6654850
ROSN;D;20181204;000000;434.4000000;440.5500000;433.2500000;439.0000000;3077100
ROSN;D;20181205;000000;435.0000000;439.0000000;430.0000000;439.0000000;2529160
ROSN;D;20181206;000000;436.0000000;438.4000000;422.5500000;430.0000000;4346010
ROSN;D;20181207;000000;429.9000000;442.0500000;429.1500000;439.0000000;5138620
ROSN;D;20181210;000000;436.7500000;441.0000000;424.3000000;428.5000000;4014870
ROSN;D;20181211;000000;428.2500000;429.5000000;421.5000000;425.5500000;3679180
ROSN;D;20181212;000000;426.2500000;428.0500000;419.1500000;421.8500000;4451070
